DATE;Bahía Blanca ‐ Cerri;Cdro. Rivadavia – Rada Tilly;Ciudad de Buenos Aires;Concordia;Corrientes;Formosa;Gran Catamarca;Gran Córdoba;Gran La Plata;Gran Mendoza;Gran Paraná;Gran Resistencia;Gran Rosario;Gran San Juan;Gran Santa Fé;Gran Tucumán ‐ T. Viejo;Jujuy ‐ Palpalá;La Rioja;Mar del Plata ‐ Batán;Neuquén – Plottier;Partidos del GBA;Posadas;Rawson – Trelew;Río Cuarto;Río Gallegos;S.del Estero ‐ La Banda;Salta;San Luis ‐ El Chorrillo;San Nicolás – Villa Constitución;Santa Rosa ‐ Toay;Ushuaia ‐ Río Grande;Viedma – Carmen de Patagones
2014-07-01;6.055045871559633;13.145539906103288;5.573080967402734;14.61187214611872;12.73100616016427;15.203426124197003;12.969924812030076;13.757961783439491;7.289719626168225;9.392265193370166;6.903353057199212;12.098765432098766;7.024793388429752;11.41732283464567;5.88235294117647;17.123287671232877;16.10878661087866;12.121212121212121;6.430155210643015;9.582309582309582;13.417105796513983;9.414225941422593;8.47457627118644;8.840864440078585;8.883248730964468;17.45689655172414;17.887323943661972;8.074534161490684;11.450381679389313;8.958837772397095;8.636363636363637;11.320754716981133
2014-10-01;8.453237410071942;13.876651982378855;6.24315443592552;15.825688073394495;11.72962226640159;15.517241379310345;16.699029126213592;13.937753721244924;8.695652173913043;10.48158640226629;7.847082494969819;12.562814070351758;10.591471801925723;9.94263862332696;7.471264367816093;18.533886583679116;15.433403805496829;13.740458015267176;6.081081081081082;9.181141439205955;13.55385235982251;13.684210526315791;11.883408071748878;9.900990099009901;8.521303258145362;20.43010752688172;18.467852257181942;7.578947368421053;11.708253358925145;7.603686635944701;8.45771144278607;12.878787878787879
2015-01-01;8.270676691729323;16.363636363636363;6.178489702517163;13.83219954648526;11.372549019607844;15.909090909090908;12.790697674418606;13.199426111908178;7.258064516129033;12.039660056657224;11.11111111111111;10.666666666666668;11.186903137789903;11.818181818181818;8.290155440414509;16.964285714285715;10.560344827586206;12.350597609561753;5.787037037037037;12.895377128953772;12.965139052095573;11.037527593818984;12.5;11.332007952286283;8.695652173913043;24.843423799582464;18.61111111111111;6.680161943319838;12.4282982791587;6.896551724137931;14.795918367346939;12.5968992248062
2015-04-01;6.1946902654867255;13.563218390804598;7.034632034632035;14.318181818181818;11.600000000000001;12.026726057906458;11.023622047244094;11.8508655126498;6.904761904761905;10.0;9.53307392996109;10.90047393364929;10.906515580736544;10.75268817204301;8.16326530612245;15.742128935532234;14.038876889848812;11.992263056092844;6.88836104513064;12.727272727272727;11.652377240841776;11.279826464208242;13.118279569892474;11.332007952286283;8.83838383838384;19.95661605206074;19.86111111111111;6.995884773662551;11.553030303030303;8.450704225352112;16.05839416058394;14.829659318637276
2016-04-01;7.792207792207792;10.538116591928251;8.004158004158004;14.15525114155251;11.991434689507495;7.216494845360824;12.121212121212121;10.302197802197801;7.494646680942184;8.60058309037901;6.0606060606060606;14.285714285714285;9.15805022156573;12.291666666666666;8.465608465608465;14.473684210526317;11.328125;11.485148514851486;6.956521739130435;10.80332409972299;11.073950204384987;9.82905982905983;12.82051282051282;9.448818897637794;7.458563535911603;17.77301927194861;15.078236130867708;9.25925925925926;10.131332082551594;18.684210526315788;14.09090909090909;15.70048309178744
2016-07-01;8.617594254937163;8.235294117647058;7.826982492276004;13.636363636363635;8.874458874458876;6.582278481012659;10.841121495327103;12.26158038147139;6.971677559912854;8.370702541106128;6.7765567765567765;11.91588785046729;8.011444921316166;11.38211382113821;8.976660682226212;14.556040756914118;13.414634146341465;11.695906432748536;6.342494714587738;11.666666666666666;11.143802868701728;11.607142857142858;13.755458515283841;11.005692599620494;8.357348703170029;12.80193236714976;20.165745856353592;8.757637474541752;10.3515625;19.40700808625337;14.03118040089087;13.004484304932735
2016-10-01;7.532956685499058;8.944954128440367;8.481675392670157;13.574660633484163;11.727078891257996;9.367088607594937;14.716981132075471;15.39528432732316;9.933774834437086;9.72017673048601;7.649253731343284;13.267813267813267;6.134969325153374;12.903225806451612;7.2202166064981945;15.36231884057971;13.114754098360656;11.65644171779141;7.575757575757576;10.991957104557642;12.249614791987673;12.84796573875803;11.59090909090909;12.749003984063744;10.089020771513352;15.517241379310345;20.66957787481805;7.258064516129033;5.343511450381679;19.597989949748744;13.012048192771083;11.936339522546419
2017-01-01;6.719367588932807;9.135802469135802;9.97830802603037;12.217194570135746;14.107883817427386;8.21917808219178;12.737642585551331;14.496644295302014;6.724511930585683;9.734513274336283;9.269162210338681;17.287234042553195;8.104196816208393;13.359528487229863;6.7272727272727275;13.80813953488372;12.929292929292929;13.26530612244898;7.317073170731707;13.428571428571429;11.178939336131249;9.803921568627452;9.647058823529411;11.904761904761903;9.451219512195122;16.035634743875278;16.893732970027248;5.870445344129554;6.769825918762089;18.393782383419687;12.144702842377262;14.004914004914005
2017-04-01;7.000000000000001;11.24401913875598;8.35117773019272;13.19910514541387;9.230769230769232;7.073170731707316;9.242144177449168;12.0;9.001956947162427;8.746355685131196;10.708117443868739;10.92896174863388;10.15299026425591;13.345195729537366;6.0344827586206895;11.014492753623188;13.06930693069307;10.416666666666668;7.0754716981132075;11.794871794871794;11.645101663585953;6.739130434782608;11.479028697571744;8.30188679245283;7.8125;17.647058823529413;18.118948824343015;6.924643584521386;8.414872798434441;14.520547945205479;11.981566820276496;14.184397163120568
2017-07-01;5.938697318007663;11.163895486935866;6.995884773662551;11.751662971175167;7.657657657657657;5.609756097560976;12.237093690248566;12.960609911054638;7.566462167689162;8.558558558558559;11.258278145695364;10.569105691056912;9.040333796940194;10.273972602739725;5.944055944055944;13.353115727002967;19.400000000000002;11.666666666666666;5.88235294117647;7.923497267759563;11.650853889943075;7.795100222717149;10.395010395010395;9.784735812133071;8.923076923076923;15.529411764705884;20.133333333333333;8.811475409836065;8.858267716535433;13.231552162849871;12.254901960784313;11.187214611872145
