DATE;Bahía Blanca ‐ Cerri;Cdro. Rivadavia – Rada Tilly;Ciudad de Buenos Aires;Concordia;Corrientes;Formosa;Gran Catamarca;Gran Córdoba;Gran La Plata;Gran Mendoza;Gran Paraná;Gran Resistencia;Gran Rosario;Gran San Juan;Gran Santa Fé;Gran Tucumán ‐ T. Viejo;Jujuy ‐ Palpalá;La Rioja;Mar del Plata ‐ Batán;Neuquén – Plottier;Partidos del GBA;Posadas;Rawson – Trelew;Río Cuarto;Río Gallegos;S.del Estero ‐ La Banda;Salta;San Luis ‐ El Chorrillo;San Nicolás – Villa Constitución;Santa Rosa ‐ Toay;Ushuaia ‐ Río Grande;Viedma – Carmen de Patagones;Promedio Nacional
2006-04-01;3.8363171355498724;10.441767068273093;3.9529914529914527;12.915129151291513;7.651715039577836;25.396825396825395;10.687022900763358;5.839416058394161;4.821428571428572;4.857142857142857;4.788732394366197;19.26605504587156;5.816831683168317;12.4031007751938;10.688836104513063;22.90809327846365;15.027322404371585;8.695652173913043;3.4904013961605584;3.3653846153846154;10.829817158931084;15.165876777251185;;4.8979591836734695;2.307692307692308;17.534246575342465;15.727699530516432;4.526748971193416;;0.7905138339920948;3.8461538461538463;;9.395754265116924
2006-07-01;3.875968992248062;6.779661016949152;2.38353196099675;9.867172675521822;9.193245778611631;22.15568862275449;11.238095238095239;5.467800729040097;4.313725490196078;4.60431654676259;3.9292730844793713;15.055762081784389;6.1459667093469905;11.1328125;8.797127468581687;23.684210526315788;13.267326732673268;11.30952380952381;4.5855379188712515;5.151515151515151;11.31369798971482;17.16566866267465;6.5625;4.8828125;1.2371134020618557;17.02127659574468;14.92007104795737;6.224066390041494;7.874015748031496;2.0202020202020203;3.1380753138075312;6.012658227848101;8.790950654135989
2006-10-01;2.9296875;6.535947712418301;3.229398663697105;7.894736842105263;7.751937984496124;21.472392638036812;13.618677042801556;6.7164179104477615;5.514705882352941;3.9473684210526314;2.5540275049115913;14.50381679389313;6.719367588932807;9.01803607214429;7.719928186714542;19.568345323741006;15.212981744421908;10.861423220973784;5.018587360594796;5.833333333333333;9.748743718592964;18.958333333333332;6.938775510204081;5.9171597633136095;0.8080808080808081;14.619883040935672;14.285714285714285;7.659574468085106;6.4833005893909625;2.754237288135593;5.092592592592593;5.91016548463357;8.61867745656507
2007-01-01;2.3474178403755865;6.531531531531531;4.004576659038902;8.269230769230768;6.626506024096386;24.493927125506072;10.059171597633137;7.133917396745932;4.621072088724584;4.334828101644246;2.494802494802495;15.808823529411764;6.036745406824147;12.526096033402922;7.142857142857142;19.258202567760343;14.11042944785276;9.54954954954955;4.500978473581213;4.605263157894736;9.104627766599597;15.853658536585366;8.786610878661087;4.65587044534413;0.6;14.081632653061224;13.937282229965156;5.970149253731343;5.3061224489795915;1.5250544662309369;6.185567010309279;4.976303317535545;8.29496268579586
2007-04-01;3.9525691699604746;6.331877729257641;3.629976580796253;9.197651663405088;7.240704500978473;21.14624505928854;7.784431137724551;5.090909090909091;3.669724770642202;3.422619047619048;3.4552845528455287;13.553113553113553;4.731457800511509;11.022044088176353;5.904761904761905;22.67267267267267;13.569937369519833;8.795411089866157;4.267161410018553;3.6855036855036856;8.324552160168599;13.894324853228962;7.723577235772358;3.2128514056224895;1.1904761904761905;13.320463320463322;14.642857142857144;6.211180124223603;7.302231237322515;0.6437768240343348;5.39906103286385;5.694760820045558;7.833880288270313
2007-10-01;1.6666666666666667;3.3860045146726865;3.792667509481669;7.35009671179884;5.802707930367505;16.382978723404253;13.552361396303903;7.64163372859025;4.05982905982906;3.125;2.4;12.5;4.943502824858757;8.108108108108109;5.37037037037037;19.558823529411764;13.62763915547025;8.949416342412452;5.048543689320388;3.950617283950617;9.505907626208378;15.53191489361702;4.82897384305835;3.885480572597137;1.875;12.5;11.796733212341199;7.322175732217573;6.567796610169492;2.898550724637681;6.496519721577726;6.4593301435406705;7.527667207030712
2008-01-01;2.6373626373626373;4.250559284116331;2.977667493796526;7.238095238095238;6.31163708086785;17.573221757322173;10.224948875255624;6.946264744429882;4.822335025380711;4.117647058823529;2.8455284552845526;12.80148423005566;4.61133069828722;8.187134502923977;4.371584699453552;21.936459909228443;14.97005988023952;7.293666026871401;3.0927835051546393;3.5211267605633805;8.651399491094146;13.461538461538462;4.956896551724138;2.7196652719665275;1.7429193899782136;12.224448897795591;12.455516014234876;6.391752577319587;5.567451820128479;2.0;6.217616580310881;5.75;7.277190716237617
2008-04-01;3.0303030303030303;4.444444444444445;3.4077555816686247;7.55813953488372;6.5891472868217065;17.419354838709676;8.506224066390041;6.5420560747663545;3.917525773195876;3.901734104046243;1.882845188284519;12.406015037593985;4.10783055198973;8.155339805825243;3.888888888888889;21.450617283950617;12.204724409448819;8.092485549132949;2.7027027027027026;1.948051948051948;7.893388006150692;11.612903225806452;7.822410147991543;3.061224489795918;2.1052631578947367;10.337972166998012;14.43661971830986;5.870445344129554;6.122448979591836;0.8602150537634409;4.854368932038835;5.128205128205128;6.945676576617972
2008-07-01;1.9646365422396856;3.189066059225513;3.783102143757881;6.237816764132553;6.227106227106227;13.152400835073069;9.937888198757763;7.310344827586207;2.9850746268656714;4.090909090909091;5.458515283842795;11.96911196911197;5.0;5.742574257425743;3.9399624765478425;19.02654867256637;12.896825396825399;9.1796875;3.515625;3.009259259259259;9.341500765696784;10.176991150442479;6.8686868686868685;2.658486707566462;1.8633540372670807;12.352941176470589;15.942028985507244;7.114624505928854;5.6000000000000005;1.4644351464435146;5.432098765432099;4.008908685968819;6.920015997707619
2008-10-01;1.6227180527383367;2.9345372460496613;3.0;5.7915057915057915;5.95903165735568;10.0;11.670020120724347;7.209612817089453;2.044989775051125;4.420731707317073;4.273504273504273;10.557768924302788;5.138339920948617;4.259634888438134;3.963963963963964;17.561683599419446;12.955465587044534;8.176100628930817;4.8;4.1062801932367154;9.221311475409836;11.03896103896104;3.861788617886179;3.0303030303030303;1.89873417721519;13.104838709677418;14.31297709923664;6.438631790744467;4.948453608247423;3.0303030303030303;5.168539325842696;5.739514348785872;6.632507668757299
