DATE;Bahía Blanca ‐ Cerri;Cdro. Rivadavia – Rada Tilly;Ciudad de Buenos Aires;Concordia;Corrientes;Formosa;Gran Catamarca;Gran Córdoba;Gran La Plata;Gran Mendoza;Gran Paraná;Gran Resistencia;Gran Rosario;Gran San Juan;Gran Santa Fé;Gran Tucumán ‐ T. Viejo;Jujuy ‐ Palpalá;La Rioja;Mar del Plata ‐ Batán;Neuquén – Plottier;Partidos del GBA;Posadas;Rawson – Trelew;Río Cuarto;Río Gallegos;S.del Estero ‐ La Banda;Salta;San Luis ‐ El Chorrillo;San Nicolás – Villa Constitución;Santa Rosa ‐ Toay;Ushuaia ‐ Río Grande;Viedma – Carmen de Patagones;Promedio Nacional
2004-10-01;7.253886010362693;4.365079365079365;4.791154791154791;4.562737642585551;9.090909090909092;0.4016064257028112;5.179282868525896;5.269461077844311;2.797202797202797;3.731343283582089;5.413105413105413;3.614457831325301;2.921646746347941;5.084745762711865;4.0669856459330145;5.247813411078718;9.703504043126685;4.83271375464684;3.5897435897435894;3.389830508474576;2.9579657498702647;10.319410319410318;;4.524886877828054;5.263157894736842;5.58659217877095;8.16326530612245;5.813953488372093;;8.71369294605809;5.785123966942149;;5.256388234053605
2005-01-01;7.8125;4.761904761904762;5.511811023622047;3.7735849056603774;9.473684210526317;0.4032258064516129;4.705882352941177;5.099502487562189;3.697183098591549;3.338391502276176;4.166666666666666;3.8186157517899764;3.515625;5.172413793103448;6.619385342789598;4.594180704441041;5.307262569832402;5.426356589147287;3.9316239316239314;4.149377593360995;2.726387536514119;6.153846153846154;;2.666666666666667;7.111111111111111;3.278688524590164;8.126410835214447;4.417670682730924;;5.042016806722689;5.603448275862069;;4.841566368467238
2005-04-01;5.7894736842105265;5.0;5.555555555555555;2.272727272727273;11.140583554376658;1.5810276679841897;3.2;5.425400739827373;5.263157894736842;4.512372634643377;4.285714285714286;1.4388489208633095;3.278688524590164;4.960835509138381;4.533333333333333;4.13589364844904;7.479224376731302;9.523809523809524;3.1932773109243695;2.083333333333333;2.6355047240179017;4.603580562659847;;2.5316455696202533;5.691056910569105;4.31266846361186;8.968609865470851;3.9525691699604746;;4.661016949152542;6.557377049180328;;4.7781823115583455
2005-07-01;4.370179948586118;4.471544715447155;3.455964325529543;4.119850187265917;11.684782608695652;1.5686274509803921;5.577689243027888;5.115712545676005;4.695652173913043;5.701754385964912;5.847953216374268;3.051643192488263;3.9897039897039894;4.962779156327544;3.051643192488263;5.625879043600563;9.921671018276761;4.819277108433735;4.841402337228715;2.510460251046025;2.6103464641670624;6.631299734748011;;1.3100436681222707;5.622489959839357;3.260869565217391;9.237875288683602;2.904564315352697;;5.833333333333333;7.450980392156863;;4.973999062506046
2005-10-01;5.1020408163265305;4.743083003952568;4.225352112676056;4.562737642585551;10.29023746701847;0.39370078740157477;6.25;5.386416861826698;3.6363636363636362;5.365126676602086;5.278592375366569;4.0476190476190474;4.881266490765172;6.356968215158925;5.084745762711865;4.76878612716763;7.479224376731302;5.577689243027888;4.21792618629174;4.385964912280701;2.975909305621162;6.015037593984962;;3.4934497816593884;5.905511811023622;3.6619718309859155;7.459207459207459;6.172839506172839;;6.153846153846154;7.5396825396825395;;5.221079231864071
2006-01-01;3.6939313984168867;5.063291139240507;3.9260969976905313;5.185185185185185;8.571428571428571;1.6064257028112447;6.2015503875969;4.593639575971731;6.156716417910448;5.409356725146199;5.58659217877095;4.0669856459330145;3.1565656565656566;5.221932114882506;4.962779156327544;4.6476761619190405;8.430232558139535;8.455882352941178;3.8834951456310676;3.5897435897435894;2.696196437168994;5.303030303030303;;4.867256637168142;6.666666666666667;3.6211699164345403;7.954545454545454;6.3559322033898304;;5.555555555555555;6.363636363636363;;5.234258489649935
2006-04-01;3.8363171355498724;3.2128514056224895;4.487179487179487;2.5830258302583027;10.026385224274406;2.380952380952381;6.106870229007633;5.109489051094891;3.75;5.857142857142858;5.633802816901409;5.963302752293578;2.722772277227723;6.2015503875969;4.275534441805226;6.035665294924554;11.748633879781421;9.420289855072465;4.363001745200698;1.9230769230769231;2.8129395218002813;4.976303317535545;;3.6734693877551026;6.923076923076923;4.383561643835616;8.215962441314554;2.05761316872428;;5.138339920948617;8.974358974358974;;5.2687403198039
2006-07-01;4.457364341085271;4.025423728813559;4.550379198266522;1.8975332068311195;9.00562851782364;1.996007984031936;3.8095238095238098;4.738760631834751;2.549019607843137;4.748201438848921;3.536345776031434;5.390334572490707;3.841229193341869;5.6640625;4.308797127468582;4.293628808864266;6.9306930693069315;5.158730158730158;4.5855379188712515;2.4242424242424243;2.805049088359046;4.990019960079841;0.3125;1.953125;4.329896907216495;2.9013539651837523;7.460035523978685;1.0373443983402488;0.19685039370078738;3.2323232323232323;2.928870292887029;0.0;3.7518378992599812
2006-10-01;3.7109375;2.832244008714597;4.8997772828507795;3.007518796992481;6.007751937984496;2.4539877300613497;5.447470817120623;4.104477611940299;3.6764705882352944;4.239766081871345;2.5540275049115913;3.6259541984732824;4.084321475625823;3.6072144288577155;4.488330341113106;4.460431654676259;6.693711967545639;6.741573033707865;5.390334572490707;0.8333333333333334;3.4673366834170856;4.583333333333333;0.6122448979591837;2.7613412228796843;5.858585858585859;3.508771929824561;7.142857142857142;2.127659574468085;0.5893909626719057;4.23728813559322;1.6203703703703702;0.7092198581560284;3.7524385886444698
2007-01-01;3.5211267605633805;4.054054054054054;3.775743707093822;2.1153846153846154;5.020080321285141;2.0242914979757085;5.719921104536489;4.505632040050062;3.6968576709796674;5.23168908819133;2.9106029106029108;4.779411764705882;5.380577427821522;3.3402922755741122;3.667953667953668;5.706134094151213;8.1799591002045;5.585585585585585;3.7181996086105675;3.618421052631579;3.0181086519114686;6.300813008130081;0.8368200836820083;3.0364372469635628;6.2;1.6326530612244898;6.2717770034843205;2.345415778251599;0.6122448979591837;5.228758169934641;4.896907216494846;1.6587677725118484;4.018456913703245
2007-04-01;4.743083003952568;3.4934497816593884;4.683840749414521;1.9569471624266144;6.8493150684931505;2.5691699604743086;4.790419161676647;3.6363636363636362;2.7522935779816518;5.952380952380952;3.048780487804878;4.212454212454213;5.115089514066496;2.6052104208416833;3.8095238095238098;5.255255255255255;7.515657620041753;6.118546845124283;4.081632653061225;4.422604422604422;3.5827186512118017;5.47945205479452;1.6260162601626018;3.413654618473896;8.73015873015873;3.861003861003861;5.178571428571429;1.8633540372670807;2.231237322515213;6.223175965665236;4.694835680751173;2.050113895216401;4.267072212543544
2007-10-01;1.25;3.3860045146726865;4.171934260429835;4.061895551257253;6.5764023210831715;1.9148936170212765;4.517453798767967;5.533596837944664;3.205128205128205;5.208333333333334;3.0;5.113636363636364;4.096045197740112;4.365904365904366;2.2222222222222223;5.147058823529411;7.869481765834934;6.809338521400778;2.912621359223301;4.444444444444445;2.4704618689581093;6.382978723404255;6.036217303822937;2.8629856850715747;10.625;3.1746031746031744;6.715063520871143;3.1380753138075312;2.9661016949152543;7.039337474120083;6.728538283062645;4.0669856459330145;4.625398256004502
